Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[disease]	Characteristics[xenograft]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Array Data File	Comment[MD5]	Factor Value[xenograft]
98_181_R1_HLM2CBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R1_HLM2CBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R1_HLM2CBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R1_HLM2CBGX3_L003	sequencing assay	98_181_R1_HLM2CBGX3_L003.fastq.gz	ebb1b662af3ab0c7f3b806934ca08e06	98_181_R1_HLM2CBGX3_L003
98_181_R1_HLM2CBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R1_HLM2CBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R1_HLM2CBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R1_HLM2CBGX3_L004	sequencing assay	98_181_R1_HLM2CBGX3_L004.fastq.gz	44faa74220d017ccfeaa6eb3996dca27	98_181_R1_HLM2CBGX3_L004
98_181_R2.all.hg19.merged.nodup.w5.rpm.sub.dm6	hg19	breast.hg19	Breast.cancer	98_181_R2.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw	normalised.PDTX.reads.bigwig	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2.all.hg19.merged.nodup.w5.rpm.sub.dm6	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2.all.hg19.merged.nodup.w5.rpm.sub.dm6	sequencing assay	98_181_R2.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw	30c8fd691b1442d5f0fd1b3b470b931b	98_181_R2.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw
98_181_R2_HKV2HBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HKV2HBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HKV2HBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HKV2HBGX3_L001	sequencing assay	98_181_R2_HKV2HBGX3_L001.fastq.gz	96e835c9b6d6ec262c550cae063a3850	98_181_R2_HKV2HBGX3_L001
98_181_R2_HKV2HBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HKV2HBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HKV2HBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HKV2HBGX3_L002	sequencing assay	98_181_R2_HKV2HBGX3_L002.fastq.gz	18b2e82aeb8afd072e58797d80a1aaa3	98_181_R2_HKV2HBGX3_L002
98_181_R2_HKV2HBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HKV2HBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HKV2HBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HKV2HBGX3_L003	sequencing assay	98_181_R2_HKV2HBGX3_L003.fastq.gz	a32d63c89b422eb17dcb48156e8d85df	98_181_R2_HKV2HBGX3_L003
98_181_R2_HKV2HBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HKV2HBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HKV2HBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HKV2HBGX3_L004	sequencing assay	98_181_R2_HKV2HBGX3_L004.fastq.gz	6e5fa27cf47750a8cad1841a163a5770	98_181_R2_HKV2HBGX3_L004
98_181_R2_HLM2CBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HLM2CBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HLM2CBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HLM2CBGX3_L001	sequencing assay	98_181_R2_HLM2CBGX3_L001.fastq.gz	1f9894fe48e76d4cafb2a16e0500aab0	98_181_R2_HLM2CBGX3_L001
98_181_R2_HLM2CBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HLM2CBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HLM2CBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HLM2CBGX3_L002	sequencing assay	98_181_R2_HLM2CBGX3_L002.fastq.gz	ea311ac4330020249d2a3bb0b5cd31b2	98_181_R2_HLM2CBGX3_L002
98_181_R2_HLM2CBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HLM2CBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HLM2CBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HLM2CBGX3_L003	sequencing assay	98_181_R2_HLM2CBGX3_L003.fastq.gz	0d483610912cae9f8c8405b466359283	98_181_R2_HLM2CBGX3_L003
98_181_R2_HLM2CBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HLM2CBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HLM2CBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HLM2CBGX3_L004	sequencing assay	98_181_R2_HLM2CBGX3_L004.fastq.gz	d969ab16426fb98c14bd153316903c89	98_181_R2_HLM2CBGX3_L004
98_181_R2_HT7TLBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HT7TLBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HT7TLBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HT7TLBGX3_L001	sequencing assay	98_181_R2_HT7TLBGX3_L001.fastq.gz	9fbab154244058ae4212cf3e99ac181d	98_181_R2_HT7TLBGX3_L001
98_181_R2_HT7TLBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HT7TLBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HT7TLBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HT7TLBGX3_L002	sequencing assay	98_181_R2_HT7TLBGX3_L002.fastq.gz	e31ff8f3afa6bb00d4ddcee994953547	98_181_R2_HT7TLBGX3_L002
98_181_R2_HT7TLBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HT7TLBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HT7TLBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HT7TLBGX3_L003	sequencing assay	98_181_R2_HT7TLBGX3_L003.fastq.gz	ccf10b78741311ec61271c3cf4933b0b	98_181_R2_HT7TLBGX3_L003
98_181_R2_HT7TLBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HT7TLBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HT7TLBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HT7TLBGX3_L004	sequencing assay	98_181_R2_HT7TLBGX3_L004.fastq.gz	bb105bfa17e100a36656d0a6e265245a	98_181_R2_HT7TLBGX3_L004
98_181_R2_HVKMCBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HVKMCBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HVKMCBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HVKMCBGX3_L001	sequencing assay	98_181_R2_HVKMCBGX3_L001.fastq.gz	f869d3c946896f904a8f6b48d1a8dbe8	98_181_R2_HVKMCBGX3_L001
98_181_R2_HVKMCBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HVKMCBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HVKMCBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HVKMCBGX3_L002	sequencing assay	98_181_R2_HVKMCBGX3_L002.fastq.gz	f76844760efd6278ddf459bfbd4b4b4f	98_181_R2_HVKMCBGX3_L002
98_181_R2_HVKMCBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HVKMCBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HVKMCBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HVKMCBGX3_L003	sequencing assay	98_181_R2_HVKMCBGX3_L003.fastq.gz	93e3a9069686ccdc0f9e8f5e1f44e310	98_181_R2_HVKMCBGX3_L003
98_181_R2_HVKMCBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R2_HVKMCBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R2_HVKMCBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R2_HVKMCBGX3_L004	sequencing assay	98_181_R2_HVKMCBGX3_L004.fastq.gz	bd6b9575f2709973d311dcf1ce4b9501	98_181_R2_HVKMCBGX3_L004
98_181_R3.all.hg19.merged.nodup.w5.rpm.sub.dm6	hg19	breast.hg19	Breast.cancer	98_181_R3.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw	normalised.PDTX.reads.bigwig	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3.all.hg19.merged.nodup.w5.rpm.sub.dm6	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3.all.hg19.merged.nodup.w5.rpm.sub.dm6	sequencing assay	98_181_R3.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw	0718a149d069b1f278b46a2cec4f0bef	98_181_R3.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw
98_181_R3_HKV2HBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HKV2HBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HKV2HBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HKV2HBGX3_L001	sequencing assay	98_181_R3_HKV2HBGX3_L001.fastq.gz	f92553550d908f86721209e53eb57b1b	98_181_R3_HKV2HBGX3_L001
98_181_R3_HKV2HBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HKV2HBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HKV2HBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HKV2HBGX3_L002	sequencing assay	98_181_R3_HKV2HBGX3_L002.fastq.gz	f2cd0b9b3f4be1d99b52e28f10541c31	98_181_R3_HKV2HBGX3_L002
98_181_R3_HKV2HBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HKV2HBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HKV2HBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HKV2HBGX3_L003	sequencing assay	98_181_R3_HKV2HBGX3_L003.fastq.gz	4853c83b67faa5c6b924bea617ccfd61	98_181_R3_HKV2HBGX3_L003
98_181_R3_HKV2HBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HKV2HBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HKV2HBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HKV2HBGX3_L004	sequencing assay	98_181_R3_HKV2HBGX3_L004.fastq.gz	3ef0adf16e29a127a49d42ee417989b5	98_181_R3_HKV2HBGX3_L004
98_181_R3_HLM2CBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HLM2CBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HLM2CBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HLM2CBGX3_L001	sequencing assay	98_181_R3_HLM2CBGX3_L001.fastq.gz	5e53f226f844f0d6b2b283439c832b6f	98_181_R3_HLM2CBGX3_L001
98_181_R3_HLM2CBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HLM2CBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HLM2CBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HLM2CBGX3_L002	sequencing assay	98_181_R3_HLM2CBGX3_L002.fastq.gz	ab78a91b9c63aac0e185c4180637b4f7	98_181_R3_HLM2CBGX3_L002
98_181_R3_HLM2CBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HLM2CBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HLM2CBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HLM2CBGX3_L003	sequencing assay	98_181_R3_HLM2CBGX3_L003.fastq.gz	e152375fb305269b9d10c3ce186764d7	98_181_R3_HLM2CBGX3_L003
98_181_R3_HLM2CBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HLM2CBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HLM2CBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HLM2CBGX3_L004	sequencing assay	98_181_R3_HLM2CBGX3_L004.fastq.gz	ccbd77ba7926a567db24f6017e8abc43	98_181_R3_HLM2CBGX3_L004
98_181_R3_HT7TLBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HT7TLBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HT7TLBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HT7TLBGX3_L001	sequencing assay	98_181_R3_HT7TLBGX3_L001.fastq.gz	d94c1243c1c7a9a8a166ab9a5388e40d	98_181_R3_HT7TLBGX3_L001
98_181_R3_HT7TLBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HT7TLBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HT7TLBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HT7TLBGX3_L002	sequencing assay	98_181_R3_HT7TLBGX3_L002.fastq.gz	5a830a086c091933d013377a5a7d6999	98_181_R3_HT7TLBGX3_L002
98_181_R3_HT7TLBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HT7TLBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HT7TLBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HT7TLBGX3_L003	sequencing assay	98_181_R3_HT7TLBGX3_L003.fastq.gz	d3309f5d4a5897e8500cd486203395f7	98_181_R3_HT7TLBGX3_L003
98_181_R3_HT7TLBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HT7TLBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HT7TLBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HT7TLBGX3_L004	sequencing assay	98_181_R3_HT7TLBGX3_L004.fastq.gz	ebe877efccab992c1223c06091e248d4	98_181_R3_HT7TLBGX3_L004
98_181_R3_HVKMCBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HVKMCBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HVKMCBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HVKMCBGX3_L001	sequencing assay	98_181_R3_HVKMCBGX3_L001.fastq.gz	2775dcf27fe0a7da037be224406a2ee9	98_181_R3_HVKMCBGX3_L001
98_181_R3_HVKMCBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HVKMCBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HVKMCBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HVKMCBGX3_L002	sequencing assay	98_181_R3_HVKMCBGX3_L002.fastq.gz	9887cac3b6047a58d44965150b685249	98_181_R3_HVKMCBGX3_L002
98_181_R3_HVKMCBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HVKMCBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HVKMCBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HVKMCBGX3_L003	sequencing assay	98_181_R3_HVKMCBGX3_L003.fastq.gz	f2098951324bac11fc4a45db23234bf1	98_181_R3_HVKMCBGX3_L003
98_181_R3_HVKMCBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R3_HVKMCBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R3_HVKMCBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R3_HVKMCBGX3_L004	sequencing assay	98_181_R3_HVKMCBGX3_L004.fastq.gz	af122f07cbf3d9a530d0fa80ab0f26fa	98_181_R3_HVKMCBGX3_L004
98_181_R4.all.hg19.merged.nodup.w5.rpm.sub.dm6	hg19	breast.hg19	Breast.cancer	98_181_R4.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw	normalised.PDTX.reads.bigwig	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R4.all.hg19.merged.nodup.w5.rpm.sub.dm6	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R4.all.hg19.merged.nodup.w5.rpm.sub.dm6	sequencing assay	98_181_R4.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw	0f4966978548e6d14413320c6450c0b2	98_181_R4.all.hg19.merged.nodup.w5.rpm.sub.dm6.bw
98_181_R4_HLM2CBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R4_HLM2CBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R4_HLM2CBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R4_HLM2CBGX3_L001	sequencing assay	98_181_R4_HLM2CBGX3_L001.fastq.gz	05e42aa605dedc89cc8d28d0c78db296	98_181_R4_HLM2CBGX3_L001
98_181_R4_HLM2CBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R4_HLM2CBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R4_HLM2CBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R4_HLM2CBGX3_L002	sequencing assay	98_181_R4_HLM2CBGX3_L002.fastq.gz	6596e81535de3ef4cd205f3e04cceebc	98_181_R4_HLM2CBGX3_L002
98_181_R4_HLM2CBGX3_L003	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R4_HLM2CBGX3_L003	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R4_HLM2CBGX3_L003	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R4_HLM2CBGX3_L003	sequencing assay	98_181_R4_HLM2CBGX3_L003.fastq.gz	a4fb3ce0afaf9aa3d66c1165e31f9b5b	98_181_R4_HLM2CBGX3_L003
98_181_R4_HLM2CBGX3_L004	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R4_HLM2CBGX3_L004	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R4_HLM2CBGX3_L004	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R4_HLM2CBGX3_L004	sequencing assay	98_181_R4_HLM2CBGX3_L004.fastq.gz	4b58683a8fec39fb712062aebf7193db	98_181_R4_HLM2CBGX3_L004
98_181_R4_HT7TLBGX3_L001	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R4_HT7TLBGX3_L001	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R4_HT7TLBGX3_L001	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R4_HT7TLBGX3_L001	sequencing assay	98_181_R4_HT7TLBGX3_L001.fastq.gz	31fde19c1a427b891ef60939f9a29ca1	98_181_R4_HT7TLBGX3_L001
98_181_R4_HT7TLBGX3_L002	hg19_mm10_dm6	breast.hg19_mm10.breast_S2.dm6.cells	Breast.cancer	98_181_R4_HT7TLBGX3_L002	PDTX.tissue.chromatin.mixed.S2.dm6.chromatin	Protocol 1	Protocol 7	Protocol 6	Protocol 2	Protocol 3	98_181_R4_HT7TLBGX3_L002	SINGLE	ChIP	GENOMIC	ChIP-Seq	Protocol 4	Cancer Research UK Cambridge Institute	98_181_R4_HT7TLBGX3_L002	sequencing assay	98_181_R4_HT7TLBGX3_L002.fastq.gz	f256effbcb1c778c6e440662088ec68c	98_181_R4_HT7TLBGX3_L002
